"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"U7UVGJDU","journalArticle","2021","Jandl, A.; Frangoudis, P. A.; Dustdar, S.","Edge-based autonomous management of vertical farms","IEEE Internet Computing","","","","https://ieeexplore.ieee.org/abstract/document/9625848/","… We show experimentally that it is possible to handle vertical farm monitoring workloads … Vertical farming has emerged as an approach to sustainable food production, but faces …","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9TNCCF9N","journalArticle","2018","Grifoni, R. C.; D'Onofrio, R.; Sargolini, M.; ...","Urban agriculture for urban regeneration in the sustainable city","Quality of Life in Urban …","","","10.1007/978-3-319-65581-9_26","https://link.springer.com/chapter/10.1007/978-3-319-65581-9_26","… But let’s go back to the source of modern vertical farming. Dickson Despommier started … the term “vertical farming” in 1915, long before anybody heard about sustainability (Bailey 1915). …","2018","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C5LMV3MZ","journalArticle","2021","Durante, E.; Giovanni, B. Di; Ragab, Y.; Gialli, L.; ...","From SIAPA to SIEPE: urban farming as a social and environmental sustainability tool for the vacant industrial land of Galliera, Bologna","… on Landscape and …","","","","https://www.actahort.org/books/1345/1345_64.htm","… For the upper floor, a traditional plant factory is designed, hosting hydroponic cultivations of … For the ground level a plant factory with artificial lighting is designed. It is possible to give …","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZIINICDR","journalArticle","2019","Yang, C. L.; Huang, S. J.; Ang, C. H.","Recursive heuristic scheduling method for multi-crop plant factory with solar panel roof","Computers and Electronics in Agriculture","","","","https://www.sciencedirect.com/science/article/pii/S016816991930599X","… Plant factory can provide stable crop cultivation environment, … In this research, the plant factory scheduling problem was … algorithm, named Heuristic Plant Factory Scheduler (HPFS), …","2019","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"C2F666M9","journalArticle","2021","Latino, M. E.; Corallo, A.; Menegoli, M.; ...","Agriculture 4.0 as enabler of sustainable agri-food: a proposed taxonomy","IEEE Transactions on …","","","","https://ieeexplore.ieee.org/abstract/document/9523790/","… [93] present a model to implement digital twins in sustainable agriculture, specifically designed for vertical farming. Piotrowski et al. [94] show a precision farming platform, named …","2021","2023-11-07 10:40:58","2023-11-07 10:40:58","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WTEMH7BV","book","2022","Tan, J. C. H.","Actively-cooled Photovoltaics (PV) for sustainable precision farming with supplementary horticulture Illumination","","","","","https://dr.ntu.edu.sg/handle/10356/158514","… shifting towards indoor vertical farming techniques, which are … sustainability. This project aims to design and determine the feasibility of an actively-cooled photovoltaic for a sustainable …","2022","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","dr.ntu.edu.sg","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"L7XUU5N7","journalArticle","2020","Randolph, O.; Asiabanpour, B.","Energy consumption optimization in off-grid vertical farming","IIE Annual Conference …","","","","https://search.proquest.com/openview/ad62f836479f3266575e3346b5db3fcd/1?pq-origsite=gscholar\&cbl=51908","… The results show that the creation of an off-grid vertical farming system is viable even in … for this system and that it is used in a sustainable manner. Finally, vertical farms are a better use …","2020","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"X9WJDACE","journalArticle","2022","Okitasari, M.; Mishra, R.; Suzuki, M.","Socio-Economic Drivers of Community Acceptance of Sustainable Social Housing: Evidence from Mumbai","Sustainability","","","","https://www.mdpi.com/2071-1050/14/15/9321","The impact of socio-cultural outlooks on the acceptance of sustainability measures in a low-… Social housing offers considerably improved social and environmental sustainability …","2022","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6ZUYGV47","journalArticle","2023","Islam, M. T.","Newly developed green technology innovations in business: paving the way toward sustainability","Technological Sustainability","","","10.1108/TECHS-02-2023-0008","https://www.emerald.com/insight/content/doi/10.1108/TECHS-02-2023-0008/full/html","… This study provides a foundation for future research into sustainable economic … Vertical Farming – Vertical farming is a sustainable and … Vertical farming increases sustainability. Some …","2023","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8W75ZL59","journalArticle","2022","Mo, L.; Lin, C.; Hu, H.","Sustainable Design Strategy of Expo 2020 DuBai","… on Social Sciences and Humanities and Arts …","","","","https://www.atlantis-press.com/proceedings/ssha-22/125972409","… This article aims to introduce the ongoing sustainable development … vertical farm in the world. The farm’s fresh produce was on display at the expo, showcasing the future of sustainable …","2022","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"NVH5338S","journalArticle","2023","Devecchi, M.; Ghersi, A.; Pilo, A.; Nicola, S.","Landscape and Agriculture 4.0: A Deep Farm in Italy in the Underground of a Public Historical Garden","Horticulturae","","","","https://www.mdpi.com/2311-7524/9/4/417","… the construction of an underground Vertical Farm (Deep Farm) with … A Vertical Farm was conceived to be shared with local … vertical farming can improve food security, sustainability, and …","2023","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"9ZBX84R5","journalArticle","2022","Naranjani, B.; Najafianashrafi, Z.; Pascual, C.; ...","Computational analysis of the environment in an indoor vertical farming system","International Journal of …","","","","https://www.sciencedirect.com/science/article/pii/S0017931021015581","… of innovative techniques to ensure agricultural sustainability. Agriculture on productive land … In recent years, the indoor vertical farming systems (IVFS) with artificial light are found to be …","2022","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"MQ4LE796","book","2021","Jumlongkul, A.","Low-cost Greenhouse Design for Sustainable Agricultural Production after COVID-19","","","","","https://www.preprints.org/manuscript/202103.0569","… cultivation within his greenhouse farming or plant factory appropriately, could not evaluate … planning, and to create and maintain a sustainable business. Thailand was selected as a …","2021","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","preprints.org","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P2GY4ZN5","journalArticle","2022","Sabudin, S.; Zulkarnaen, M. E.; ...","Numerical investigation of temperature distribution in a container-type plant factory","… in Applied Sciences …","","","","https://semarakilmu.com.my/journals/index.php/applied_sciences_eng_tech/article/view/1159","… Food security and sustainability become one of the … A plant factory is one of its types, typically place in an indoor area such as a building or warehouse. Inspired by its name, plant factory …","2022","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"JG4AWP77","journalArticle","2021","Halgamuge, M. N.; Bojovschi, A.; Fisher, P. M. J.; Le, T. C.; ...","Internet of Things and autonomous control for vertical cultivation walls towards smart food growing: A review","Urban Forestry &Urban …","","","","https://www.sciencedirect.com/science/article/pii/S1618866721001199","… be beneficial for maintaining a sustainable environment, as well as … parameters for automating sustainable vertical gardening … Vertical farming is capable of producing plants in vertically …","2021","2023-11-07 10:40:59","2023-11-07 10:40:59","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
